message_id,message,verdict,scam_type,risk_level,evidence,requested_action,language,category,confidence,source,contains_url,contains_phone,asks_for_otp,asks_for_upi_pin,asks_for_money,impersonates_authority,urgency
IND-01210,Kripya dhyan dein: Work from home recruitment: pay ₹299 onboarding charges and start earning immediately.,SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINDI_ROMAN,Employment,0.91,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01342,"Kripya dhyan dein: CBI officer here. A money laundering case is registered against your Aadhaar. Transfer ₹20,000 for verification.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.98,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-01421,"Madam, Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINGLISH,Loans,0.9,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-03569,"Bhai, A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.",SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.7,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-03913,Mujhe ek message mila hai: This message says I won a shopping voucher but asks me to pay a small fee first. Has anyone verified it?,SUSPICIOUS,LOTTERY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.9,synthetic_augmented,0,0,0,0,1,0,MEDIUM
IND-00170,"Bahut zaroori hai: Crypto investment group: deposit ₹2,500 now and receive guaranteed returns within 48 hours.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,HINDI_ROMAN,Investment,0.96,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-04451,Drinking hot water with turmeric completely prevents viral infections. Share with everyone.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,ENGLISH,MISINFORMATION,0.88,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-00241,Bahut zaroori hai: Loan verification requires an advance payment of ₹799 and PAN/Aadhaar on WhatsApp.,SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINDI_ROMAN,Loans,0.97,public_dataset_derived,0,0,0,0,1,1,CRITICAL
IND-01443,FASTag KYC failed. Pay ₹499 and update vehicle details at http://fastag-update.example to avoid blacklisting.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,ENGLISH,Transport,0.93,synthetic_augmented,1,0,0,0,1,1,CRITICAL
IND-01256,Bahut zaroori hai: Your bank KYC is incomplete. Account will be blocked today. Share OTP to complete verification.,SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINDI_ROMAN,KYC / Banking,0.89,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-01009,Urgent hai: Your Aadhaar is linked to a criminal investigation. Do not disconnect. Pay the security deposit immediately.,SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.91,public_dataset_derived,0,0,0,0,1,1,CRITICAL
IND-03087,A message says my social media account will close and gives an unfamiliar login link. I haven't clicked it.,SUSPICIOUS,ACCOUNT_TAKEOVER,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.85,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-02003,"Security reminder: bank staff will never ask for your OTP, UPI PIN, CVV or password. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Banking,0.97,public_dataset_derived,0,0,1,1,0,1,LOW
IND-01288,"Bahut zaroori hai: You have won ₹25,00,000 in the lucky draw. Pay ₹2,999 tax charges to release your prize.",SCAM,LOTTERY_SCAM,HIGH,Prize claim requires fee/payment,PAY_FEE,HINDI_ROMAN,Lottery,0.91,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00971,"Bhai, Your UPI account will be suspended today. Send your UPI PIN to the verification agent to reactivate it.",SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINGLISH,UPI,0.93,public_dataset_derived,0,0,0,1,0,0,CRITICAL
IND-00819,Kripya dhyan dein: Emergency donation appeal: transfer ₹500 now to help a hospital patient. Please forward to 10 groups.,SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,HINDI_ROMAN,Charity,0.89,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-00723,"Sir, Your bank account has been flagged. Call +91 9876543210 and provide the OTP to cancel the transaction.",SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINGLISH,Banking,0.99,synthetic_augmented,0,1,1,0,0,1,CRITICAL
IND-01837,"For Aadhaar services, use the official UIDAI website or authorised centre. Never share OTP with anyone.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Aadhaar,0.93,public_dataset_derived,0,0,1,0,0,1,LOW
IND-01967,Your interview is scheduled for Monday at 11 AM. Please use the employer's official recruitment portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Employment,0.9,public_dataset_derived,0,0,0,0,0,0,LOW
IND-04129,Sabko forward karein: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.86,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-04131,"Bhai sabko bhejo: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.79,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00394,Bahut zaroori hai: Your account needs urgent verification. Login at http://account-check.example before midnight.,SCAM,PHISHING,HIGH,Suspicious link requesting credentials/payment,CLICK_LINK,HINDI_ROMAN,Phishing,0.89,synthetic_augmented,1,0,0,0,0,0,HIGH
IND-00474,"Bhai, Emergency donation appeal: transfer ₹500 now to help a hospital patient. Please forward to 10 groups.",SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,HINGLISH,Charity,0.9,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-01190,"Madam, Your UPI account will be suspended today. Send your UPI PIN to the verification agent to reactivate it.",SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINGLISH,UPI,0.96,public_dataset_derived,0,0,0,1,0,0,HIGH
IND-00387,Urgent hai: FASTag verification pending. Send vehicle RC and OTP to activate your account.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINGLISH,Transport,0.93,synthetic_augmented,0,0,1,0,0,0,HIGH
IND-01027,"Madam, Scholarship registration closes today. Pay ₹199 processing charges immediately.",SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,HINGLISH,Education,0.94,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-01271,Your Aadhaar is linked to a criminal investigation. Do not disconnect. Pay the security deposit immediately.,SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,ENGLISH,Law enforcement,0.89,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-00217,Kripya dhyan dein: Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.,SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.96,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-00947,Kripya dhyan dein: Your account needs phone verification. Please reply with the OTP to complete the security check.,SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINDI_ROMAN,Banking,0.89,synthetic_augmented,0,0,1,0,0,0,HIGH
IND-03342,"Bhai, A message says my social media account will close and gives an unfamiliar login link. I haven't clicked it.",SUSPICIOUS,ACCOUNT_TAKEOVER,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.84,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-02077,Your parcel has been shipped and is expected to arrive tomorrow. Track it using the courier company's official application. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.91,public_dataset_derived,0,0,0,0,0,0,LOW
IND-02854,Your UPI refund of ₹499 has been processed. Check your bank statement or official app for confirmation.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,UPI,0.95,public_dataset_derived,0,0,0,0,1,1,LOW
IND-04560,Bhai sabko bhejo: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.95,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-01265,"Urgent hai: Government scholarship of ₹25,000 approved. Pay ₹299 verification fee to receive it.",SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,HINGLISH,Education,0.96,public_dataset_derived,0,0,0,0,1,1,HIGH
IND-01044,Bahut zaroori hai: Please transfer ₹499 to this personal UPI ID to unlock your cashback immediately.,SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINDI_ROMAN,UPI,0.98,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00868,"Madam, Your ₹5 lakh loan is approved. Send ₹999 insurance charges to release the amount today.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINGLISH,Loans,0.92,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00866,"Bahut zaroori hai: Police video verification required. Stay on the call and transfer ₹25,000 to prove your account is clean.",SCAM,DIGITAL_ARREST,CRITICAL,Authority impersonation; intimidation; payment demand,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.99,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-03347,Mujhe ek message mila hai: A message says my social media account will close and gives an unfamiliar login link. I haven't clicked it.,SUSPICIOUS,ACCOUNT_TAKEOVER,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.83,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00081,"Please dhyan do, Your tax refund cannot be processed. Share your bank account and OTP immediately for verification.",SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINGLISH,Tax,0.92,public_dataset_derived,0,0,1,0,0,1,CRITICAL
IND-00480,Bahut zaroori hai: Income Tax Department: click http://refund.example to claim your pending refund today.,SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINDI_ROMAN,Tax,0.93,synthetic_augmented,1,0,0,0,0,1,CRITICAL
IND-00720,"Bhai, Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.91,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-00818,"Sir, Delhi Police Cyber Cell calling. Your number is linked to an illegal case. Pay ₹15,000 now to avoid arrest.",SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINGLISH,Law enforcement,0.97,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-00173,Bahut zaroori hai: Your FASTag will be blocked tonight. Recharge ₹500 immediately through this link.,SCAM,FASTAG_SCAM,HIGH,KYC/recharge/blacklist threat plus payment/link,PAY_OR_UPDATE,HINDI_ROMAN,Transport,0.95,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-00070,Bahut zaroori hai: Your UPI account will be suspended today. Send your UPI PIN to the verification agent to reactivate it.,SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINDI_ROMAN,UPI,0.94,synthetic_augmented,0,0,0,1,0,0,HIGH
IND-03922,A forwarded donation request asks for money but gives no verifiable organisation details.,SUSPICIOUS,CHARITY_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,ENGLISH,UNVERIFIED_COMMUNICATION,0.71,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-02266,Aapke account se ₹900 debit hua hai. Agar aapne transaction nahi kiya to official bank app mein check karein. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.92,public_dataset_derived,0,0,0,0,1,1,LOW
IND-01343,"Bhai, Instant personal loan approved without CIBIL check. Pay ₹1,499 processing fee before disbursement.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINGLISH,Loans,0.97,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00643,Turant check karein: Police notice: your SIM is involved in fraud. Do not tell anyone. Pay the settlement amount immediately.,SCAM,POLICE_IMPERSONATION,CRITICAL,Threat of arrest/case; demands money,PAY_OR_TRANSFER,HINDI_ROMAN,Law enforcement,0.98,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-00797,Your ₹5 lakh loan is approved. Send ₹999 insurance charges to release the amount today.,SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,ENGLISH,Loans,0.96,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00631,"Kripya dhyan dein: Guaranteed 3X return in 7 days. Transfer ₹10,000 to our UPI account and our expert will trade for you.",SCAM,INVESTMENT_SCAM,HIGH,Guaranteed/high returns; asks for transfer,TRANSFER_MONEY,HINDI_ROMAN,Investment,0.91,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-00389,"Government scholarship of ₹25,000 approved. Pay ₹299 verification fee to receive it.",SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,ENGLISH,Education,0.89,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-04892,Bahut important khabar: Drinking hot water with turmeric completely prevents viral infections. Share with everyone.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.81,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-04810,"Sabko forward karein: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.86,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00293,"Please dhyan do, This is the bank security department. Your account has suspicious activity. Confirm OTP and card details now.",SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINGLISH,Banking,0.95,public_dataset_derived,0,0,1,0,0,1,HIGH
IND-01286,Urgent hai: Your ₹5 lakh loan is approved. Send ₹999 insurance charges to release the amount today.,SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINGLISH,Loans,0.89,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-02122,"Reminder: check your income-tax filing status through the official government tax portal. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Tax,0.93,public_dataset_derived,0,0,1,0,0,1,LOW
IND-01166,"Bhai, Railway recruitment selected you for the next round. Pay ₹499 document verification fee today.",SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,HINGLISH,Employment,0.89,synthetic_augmented,0,0,0,0,1,0,CRITICAL
IND-00927,"Bhai, Student scholarship selected. Send Aadhaar and bank details on WhatsApp to release ₹10,000.",SCAM,SCHOLARSHIP_SCAM,HIGH,Scholarship claim requires fee/bank details,PAY_FEE,HINGLISH,Education,0.99,synthetic_augmented,0,0,0,0,1,1,HIGH
IND-00109,Turant check karein: Your email account will close in 24 hours. Login through this link to keep it active.,SCAM,ACCOUNT_TAKEOVER,HIGH,Threatens account closure and requests login/OTP,LOGIN_OR_SHARE_OTP,HINDI_ROMAN,Account security,0.9,public_dataset_derived,0,0,0,0,0,0,CRITICAL
IND-02355,Your parcel has been shipped and is expected to arrive tomorrow. Track it using the courier company's official application.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Courier,0.91,public_dataset_derived,0,0,0,0,0,0,LOW
IND-00151,"Madam, URGENT: KYC expires in 2 hours. Send OTP and Aadhaar details on WhatsApp to keep your account active.",SCAM,KYC_FRAUD,HIGH,OTP request; KYC/account threat; urgency,SHARE_OTP,HINGLISH,KYC / Banking,0.93,public_dataset_derived,0,0,1,0,0,1,CRITICAL
IND-00750,Please transfer ₹499 to this personal UPI ID to unlock your cashback immediately.,SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,ENGLISH,UPI,0.95,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-04283,Bahut important khabar: All college exams are permanently cancelled this semester. Forward to every student.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.89,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-01266,Loan verification requires an advance payment of ₹799 and PAN/Aadhaar on WhatsApp.,SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,ENGLISH,Loans,0.94,public_dataset_derived,0,0,0,0,1,1,CRITICAL
IND-02776,Reminder: check your income-tax filing status through the official government tax portal. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Tax,0.95,public_dataset_derived,0,0,0,0,0,1,LOW
IND-04196,Bahut important khabar: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINDI_ROMAN,MISINFORMATION,0.94,synthetic_augmented,0,0,0,0,0,0,MEDIUM
IND-00031,"Sir, Your meter has been flagged. Pay the pending amount now or your connection will be terminated today.",SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINGLISH,Utilities,0.95,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-04347,Guys please forward: IRCTC is giving free train tickets to anyone who registers through this forwarded WhatsApp form.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.85,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-00042,"You have been shortlisted for a government job. Pay ₹1,000 registration fee to receive your appointment letter.",SCAM,RECRUITMENT_SCAM,HIGH,Fake recruitment with registration fee,PAY_FEE,ENGLISH,Employment,0.94,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-00607,Turant check karein: HR department: your job is approved. Pay the refundable training fee today to receive your offer letter.,SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINDI_ROMAN,Employment,0.97,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-02411,Guys kal project review 4 baje lab mein hai. Please bring your laptop. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,College,0.95,public_dataset_derived,0,0,0,0,0,0,LOW
IND-01773,"Your train ticket booking is confirmed. PNR 4512789630. Check journey details through the official railway service. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Railway,0.93,public_dataset_derived,0,0,1,0,0,1,LOW
IND-01161,"Sir, Income Tax refund of ₹18,500 is pending. Confirm PAN, bank details and OTP at http://tax-refund.example.",SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINGLISH,Tax,0.9,synthetic_augmented,1,0,1,0,1,1,HIGH
IND-00635,Bahut zaroori hai: Your parcel is held at customs. Pay ₹499 clearance charges immediately at http://parcel-fee.example.,SCAM,COURIER_FRAUD,HIGH,Unexpected parcel/customs fee; payment request or link,PAY_FEE,HINDI_ROMAN,Courier,0.93,public_dataset_derived,1,0,0,0,1,1,CRITICAL
IND-02767,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.92,public_dataset_derived,0,0,0,0,0,1,LOW
IND-00502,"Sir, Loan verification requires an advance payment of ₹799 and PAN/Aadhaar on WhatsApp.",SCAM,LOAN_SCAM,HIGH,Loan promise with advance processing fee,PAY_FEE,HINGLISH,Loans,0.89,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-04959,Guys please forward: All domestic flights are free for senior citizens this weekend. No booking is required.,FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.85,synthetic_augmented,0,0,0,0,0,0,HIGH
IND-00942,"Urgent help needed for a child. Please send ₹1,000 to this personal UPI ID immediately. No time for verification.",SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,ENGLISH,Charity,0.9,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00591,"Sir, Bank security: an unusual transaction was detected. Share the OTP you receive to cancel it immediately.",SCAM,OTP_THEFT,HIGH,Requests one-time password; suspicious verification,SHARE_OTP,HINGLISH,Banking,0.94,public_dataset_derived,0,0,1,0,0,1,CRITICAL
IND-00898,SBI security team here. Your debit card will be blocked unless you verify your details through this link.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,ENGLISH,Banking,0.92,synthetic_augmented,0,0,0,0,0,1,HIGH
IND-00294,Bahut zaroori hai: Electricity department: last warning. Pay ₹999 immediately to avoid disconnection.,SCAM,ELECTRICITY_SCAM,HIGH,Disconnection threat plus payment/link,PAY_BILL,HINDI_ROMAN,Utilities,0.95,public_dataset_derived,0,0,0,0,1,0,CRITICAL
IND-03066,"Guys, Someone says my KYC will expire today and wants my documents on WhatsApp. I have not verified the sender.",SUSPICIOUS,KYC_FRAUD,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINGLISH,UNVERIFIED_COMMUNICATION,0.76,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-00396,"Please dhyan do, Emergency donation appeal: transfer ₹500 now to help a hospital patient. Please forward to 10 groups.",SCAM,CHARITY_SCAM,MEDIUM,Urgent donation request with unverifiable details,DONATE,HINGLISH,Charity,0.91,public_dataset_derived,0,0,0,0,1,0,HIGH
IND-00686,"Turant check karein: Refund pending. To receive ₹1,499, enter your UPI PIN on the link http://refund-check.example.",SCAM,UPI_FRAUD,HIGH,Requests UPI PIN/payment; urgency,PAY_OR_SHARE_UPI,HINDI_ROMAN,UPI,0.96,public_dataset_derived,1,0,0,1,1,0,HIGH
IND-00842,"Bhai, Income Tax Department: click http://refund.example to claim your pending refund today.",SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINGLISH,Tax,0.92,synthetic_augmented,1,0,0,0,0,1,HIGH
IND-01347,Urgent hai: SBI security team here. Your debit card will be blocked unless you verify your details through this link.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINGLISH,Banking,0.9,public_dataset_derived,0,0,0,0,0,1,CRITICAL
IND-01373,"Sir, HR department: your job is approved. Pay the refundable training fee today to receive your offer letter.",SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.88,synthetic_augmented,0,0,0,0,1,1,CRITICAL
IND-01663,"Mummy, train mein baith gaya hoon. Safely pahunch jaunga. For security, never share OTP.",LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Family,0.91,public_dataset_derived,0,0,1,0,0,1,LOW
IND-01229,Kripya dhyan dein: Your tax refund cannot be processed. Share your bank account and OTP immediately for verification.,SCAM,TAX_REFUND_SCAM,HIGH,Fake refund plus PAN/bank/OTP request,SHARE_DETAILS,HINDI_ROMAN,Tax,0.89,public_dataset_derived,0,0,1,0,0,1,CRITICAL
IND-02133,Aapka OTP 456789 hai. Kisi ke saath share mat karna. Please verify through the official app.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,HINGLISH,Banking,0.96,public_dataset_derived,0,0,1,0,0,0,LOW
IND-03802,Mujhe ek message mila hai: A WhatsApp group promises guaranteed crypto returns and asks members to transfer money. Can this be verified?,SUSPICIOUS,INVESTMENT_SCAM,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.9,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-04999,"Important hai: Government is giving ₹10,000 to every citizen who forwards this message to 10 groups.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.79,synthetic_augmented,0,0,0,0,1,1,MEDIUM
IND-00562,Urgent hai: Congratulations! You are selected for a work-from-home job. Pay ₹999 registration fee to confirm joining.,SCAM,JOB_SCAM,HIGH,Job offer requires upfront payment or sensitive documents,PAY_FEE,HINGLISH,Employment,0.89,synthetic_augmented,0,0,0,0,1,0,HIGH
IND-04293,"Important hai: No income tax return is required for anyone earning below a certain salary, regardless of other income.",FALSE_MISINFORMATION,NONE,MEDIUM,Unverified or misleading claim; forwarding pressure or implausible assertion,VERIFY_SOURCE,HINGLISH,MISINFORMATION,0.86,synthetic_augmented,0,0,0,0,0,1,MEDIUM
IND-03895,Kripya check karein: A caller claiming to be from my bank asked for an OTP to cancel a transaction. I did not share it.,SUSPICIOUS,BANK_IMPERSONATION,MEDIUM,"Potential fraud indicators present, but authenticity is not established",VERIFY_BEFORE_ACTION,HINDI_ROMAN,UNVERIFIED_COMMUNICATION,0.89,synthetic_augmented,0,0,1,0,0,1,HIGH
IND-00020,Bahut zaroori hai: This is the bank security department. Your account has suspicious activity. Confirm OTP and card details now.,SCAM,BANK_IMPERSONATION,HIGH,Claims to be bank/security team; asks for sensitive information,VERIFY_BANK,HINDI_ROMAN,Banking,0.93,public_dataset_derived,0,0,1,0,0,1,HIGH
IND-02974,Reminder: check your income-tax filing status through the official government tax portal. Check the official portal for details.,LEGITIMATE,NONE,LOW,Normal transactional/personal communication; no malicious request,NONE,ENGLISH,Tax,0.95,public_dataset_derived,0,0,0,0,0,1,LOW
